Date,Date,BTC-Open,High,Low,BTC-Close,BTC-Volume,Delta,"('Adj Close', 'AADA.SW')","('Adj Close', 'ABBA.SW')","('Adj Close', 'ABCH.SW')","('Adj Close', 'ABNB.SW')","('Adj Close', 'ABTC.SW')","('Adj Close', 'AETH.SW')","('Adj Close', 'ASOL.SW')","('Adj Close', 'AXLM.SW')","('Adj Close', 'AXRP.SW')","('Adj Close', 'AXTZ.SW')","('Adj Close', 'BITC.SW')","('Adj Close', 'BTCA.SW')","('Adj Close', 'BTCB.SW')","('Adj Close', 'BTCW.SW')","('Adj Close', 'ETHB.SW')","('Adj Close', 'ETHE.SW')","('Adj Close', 'ETHW.SW')","('Adj Close', 'HODL.SW')","('Adj Close', 'HODLV.SW')","('Adj Close', 'HODLX.SW')","('Adj Close', 'KEYS.SW')","('Adj Close', 'MOON.SW')","('Adj Close', 'SBTC.SW')","('Adj Close', 'SBTCC.SW')","('Adj Close', 'SBTCU.SW')","('Adj Close', 'SDOT.SW')","('Adj Close', 'SEBAX.SW')","('Adj Close', 'SETH.SW')","('Adj Close', 'SGLD.SW')","('Adj Close', 'VPOL.SW')","('Adj Close', 'XRPL.SW')"
2020-07-13,2020-07-13,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,17519821266,33.5908203125,,3.576669931411743,11.031999588012695,1.4407099485397339,3.1524999141693115,2.63346004486084,,,6.322000026702881,16.476669311523438,,,,81.25,,,,2.0722498893737793,,,3.807499885559082,3.0444400310516357,14.4399995803833,,,,,,175.0,,
2020-07-14,2020-07-14,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,18085038362,-4.5107421875,,3.523329973220825,10.8100004196167,1.4157099723815918,3.137500047683716,2.609999895095825,,,6.199999809265137,15.826669692993164,,,,80.62999725341797,,,,2.0687499046325684,,,3.759999990463257,2.9844400882720947,14.460000038146973,,,,,,174.8800048828125,,
2020-07-15,2020-07-15,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,15844731575,49.060546875,,3.523329973220825,10.718000411987305,1.3842899799346924,3.137500047683716,2.6057701110839844,,,6.203999996185303,15.443329811096191,,,,80.43000030517578,,,,2.0487499237060547,,,3.75,3.0033299922943115,14.470000267028809,,,,,,175.6199951171875,,
2020-07-16,2020-07-16,9191.98046875,9214.3125,9088.947265625,9132.2275390625,15713967523,59.7529296875,,3.494999885559082,10.45199966430664,1.3307100534439087,3.112499952316284,2.5430800914764404,,,6.008999824523926,16.333330154418945,,,,79.45999908447266,,,,2.0117499828338623,,,3.702500104904175,2.9511098861694336,14.619999885559082,,,,,,175.10000610351562,,
2020-07-17,2020-07-17,9131.8125,9182.25390625,9089.2021484375,9151.392578125,13944570749,-19.580078125,,3.4841699600219727,10.45199966430664,1.332859992980957,3.112499952316284,2.5311501026153564,,,6.185999870300293,16.57832908630371,,,,79.45999908447266,,,,2.024250030517578,,,3.702500104904175,2.9688899517059326,14.619999885559082,,,,,,175.44000244140625,,
2020-07-20,2020-07-20,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,13755604146,22.9892578125,,3.5083301067352295,10.489999771118164,1.3607100248336792,3.1182100772857666,2.562309980392456,,,6.185999870300293,15.818329811096191,,,,79.5199966430664,,,,2.024250030517578,,,3.7100000381469727,3.0,14.600000381469727,,,,,,176.16000366210938,,
2020-07-21,2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956,-212.373046875,,3.541670083999634,10.734000205993652,1.3650000095367432,3.178570032119751,2.614229917526245,,,6.2820000648498535,15.2716703414917,,,,80.81999969482422,,,,2.0452499389648438,,,3.822499990463257,3.0577800273895264,14.460000038146973,,,,,,178.17999267578125,,
2020-07-22,2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,16532254884,-150.283203125,,3.538330078125,10.880000114440918,1.3650000095367432,3.144289970397949,2.614229917526245,,,6.230000019073486,15.781669616699219,,,,80.44000244140625,,,,2.0510001182556152,,,3.7985000610351562,3.026669979095459,14.3100004196167,,,,,,180.25999450683594,,
2020-07-23,2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,18146399002,-53.9306640625,,3.6183300018310547,11.081999778747559,1.399999976158142,3.1857099533081055,2.810379981994629,,,6.394999980926514,16.399999618530273,,,,81.44000244140625,,,,2.132999897003174,,,3.8894999027252197,3.1511099338531494,13.949999809265137,,,,,,182.67999267578125,,
2020-07-24,2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,16552768325,48.6220703125,,3.649169921875,11.064000129699707,1.4385700225830078,3.178570032119751,2.8984599113464355,,,6.394000053405762,16.399999618530273,,,,81.44000244140625,,,,2.140500068664551,,,3.9094998836517334,3.1644399166107178,13.949999809265137,,,,,,183.22000122070312,,
2020-07-27,2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,35359749590,-1085.6552734375,,3.965830087661743,11.829999923706055,1.5,3.447499990463257,3.4492299556732178,,,6.900000095367432,14.633330345153809,,,,87.5,,,,2.337249994277954,,,4.287499904632568,3.465559959411621,12.699999809265137,,,,,,187.63999938964844,,
2020-07-28,2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,28766551142,104.640625,,4.138329982757568,12.788000106811523,1.5507099628448486,3.660710096359253,3.3615400791168213,,,7.099999904632568,14.898329734802246,,112.41549682617188,,94.61000061035156,,,,2.463749885559082,,,4.458000183105469,3.5555601119995117,11.960000038146973,,,,,,189.33999633789062,,
2020-07-29,2020-07-29,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,24617249715,-187.5146484375,,4.194169998168945,13.600000381469727,1.5628600120544434,3.669290065765381,3.387310028076172,,,7.574999809265137,15.318329811096191,,112.1072998046875,,93.7300033569336,,,,2.4822499752044678,,,4.559999942779541,3.6855599880218506,11.770000457763672,,,,,,190.17999267578125,,
2020-07-30,2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,22857247901,-11.380859375,,4.114170074462891,13.236000061035156,1.5264300107955933,3.6028599739074707,3.3615400791168213,,,7.590000152587891,14.731670379638672,,110.78160095214844,,93.38999938964844,,,,2.4630000591278076,,,4.527500152587891,3.6244399547576904,11.949999809265137,,,,,,188.0800018310547,,
2020-07-31,2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,23160469766,-213.255859375,,4.256669998168945,13.699999809265137,1.5807100534439087,3.730710029602051,3.618079900741577,,,7.7210001945495605,15.201669692993164,,113.16899871826172,,95.58000183105469,,,,2.5450000762939453,,,4.644999980926514,3.7572200298309326,11.649999618530273,,,,,,190.89999389648438,,
2020-08-03,2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,20271713443,-202.580078125,,4.414999961853027,13.789999961853027,1.6675000190734863,3.7457098960876465,4.033850193023682,,,9.805000305175781,16.309999465942383,,114.3279037475586,,95.43000030517578,,,,2.7774999141693115,,,4.78249979019165,3.9077799320220947,11.539999961853027,,,,,,191.60000610351562,,
2020-08-04,2020-08-04,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,21250197042,40.310546875,,4.346670150756836,13.460000038146973,1.6821399927139282,3.7528600692749023,4.076149940490723,,,9.435999870300293,17.036670684814453,,112.44100189208984,,95.2300033569336,,,,2.7274999618530273,,,4.75,3.8922200202941895,11.65999984741211,,,,,,191.33999633789062,,
2020-08-05,2020-08-05,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,24411254471,-543.19921875,,4.480830192565918,13.73799991607666,1.8221399784088135,3.75,4.192309856414795,,,9.529999732971191,17.123329162597656,,115.20590209960938,,97.58000183105469,,,,2.765630006790161,,,4.934999942779541,3.998889923095703,11.350000381469727,,,,,,197.89999389648438,,
2020-08-06,2020-08-06,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,23400740340,-29.90234375,,4.541669845581055,14.630000114440918,1.8028600215911865,3.9128599166870117,4.153850078582764,,,9.515000343322754,17.329999923706055,,117.15679931640625,,99.75,,,,2.785629987716675,,,4.985000133514404,3.99111008644104,11.039999961853027,,,,,,199.0,,
2020-08-07,2020-08-07,11778.89453125,11898.0380859375,11408.59375,11601.47265625,23132312867,177.421875,,4.469170093536377,14.84000015258789,1.7628599405288696,3.8292899131774902,4.093080043792725,,,9.470000267028809,16.74666976928711,,115.31700134277344,,98.97000122070312,,,,2.785629987716675,,,4.837500095367432,3.9877800941467285,11.149999618530273,,,,,,196.89999389648438,,
2020-08-10,2020-08-10,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,26114112569,-215.8544921875,,4.590000152587891,14.208000183105469,1.7564300298690796,3.9685699939727783,4.206920146942139,,,9.270999908447266,19.846670150756836,,117.77110290527344,,100.95999908447266,,,,2.791249990463257,,,4.980000019073486,4.099999904632568,10.970000267028809,,,,,,197.4199981689453,,
2020-08-11,2020-08-11,11881.6474609375,11932.7109375,11195.708984375,11410.525390625,27039782640,471.1220703125,,4.434999942779541,14.008000373840332,1.6792900562286377,3.8350000381469727,4.092309951782227,,,9.097999572753906,21.086669921875,,114.2927017211914,,98.18000030517578,,,,2.7306299209594727,,,4.882500171661377,4.043330192565918,11.25,,,,,,188.86000061035156,,
2020-08-12,2020-08-12,11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,25064548486,-180.337890625,,4.451670169830322,13.449999809265137,1.6792900562286377,3.821429967880249,4.060770034790039,,,9.0,22.76667022705078,,112.71949768066406,,98.16000366210938,,,,2.728749990463257,,,4.795000076293945,4.0,11.25,,,,,,188.33999633789062,,
2020-08-13,2020-08-13,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,27522199497,-195.732421875,,4.379169940948486,13.199999809265137,1.632140040397644,3.7850000858306885,4.060770034790039,,,8.696000099182129,22.626670837402344,,112.46900177001953,,97.16999816894531,,,,2.70563006401062,,,4.859000205993652,3.9877800941467285,11.289999961853027,,,,,,187.02000427246094,,
2020-08-14,2020-08-14,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,24237958589,3.7880859375,,4.563330173492432,13.581999778747559,1.772860050201416,3.8514299392700195,4.476920127868652,,,9.3100004196167,21.45332908630371,,115.40129852294922,,98.58999633789062,,,,2.819999933242798,,,4.965000152587891,4.111110210418701,11.15999984741211,,,,,,188.67999267578125,,
2020-08-17,2020-08-17,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,28227687027,-358.744140625,,4.683330059051514,14.699999809265137,1.7928600311279297,4.0092902183532715,4.500770092010498,,,9.835000038146973,21.873329162597656,,117.68659973144531,,100.54000091552734,,,,2.942500114440918,,,5.176249980926514,4.243330001831055,10.630000114440918,,,,,,189.52000427246094,,
2020-08-18,2020-08-18,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,26043227672,260.662109375,,4.593329906463623,14.925999641418457,1.7814300060272217,3.9714300632476807,4.436920166015625,,,9.49899959564209,20.853330612182617,,113.6104965209961,,102.27999877929688,,,,2.8631300926208496,,,5.097499847412109,4.222219944000244,10.829999923706055,,,,,,193.16000366210938,,
2020-08-19,2020-08-19,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,24502851117,232.6015625,,4.533329963684082,13.708000183105469,1.7442899942398071,3.8742899894714355,4.311540126800537,,,9.25,20.816669464111328,,112.8584976196289,,98.62999725341797,,,,2.7825000286102295,,,4.96999979019165,4.105559825897217,10.930000305175781,,,,,,190.22000122070312,,
2020-08-20,2020-08-20,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,20175242945,-116.8720703125,,4.548329830169678,13.699999809265137,1.789289951324463,3.8792901039123535,4.325379848480225,,,9.175999641418457,19.18000030517578,,113.54209899902344,,99.44999694824219,,,,2.8018798828125,,,5.006249904632568,4.145559787750244,10.970000267028809,,,,,,187.32000732421875,,
2020-08-21,2020-08-21,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,23762425999,285.537109375,,4.527500152587891,13.670000076293945,1.757140040397644,3.878570079803467,4.230770111083984,,,8.994000434875488,18.79667091369629,,112.9468002319336,,99.47000122070312,,,,2.7987499237060547,,,4.965000152587891,4.105559825897217,11.100000381469727,,,,,,186.86000061035156,,
2020-08-24,2020-08-24,11663.689453125,11807.6318359375,11623.25,11774.595703125,20681511755,-110.90625,,4.531670093536377,13.496000289916992,1.7492899894714355,3.878570079803467,4.230770111083984,,,9.022000312805176,19.443330764770508,,112.38359832763672,,99.4000015258789,,,,2.7868800163269043,,,4.9670000076293945,4.095560073852539,11.0,,,,,,188.6999969482422,,
2020-08-25,2020-08-25,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,26301509932,407.4541015625,,4.385000228881836,12.98799991607666,1.6821399927139282,3.7428600788116455,4.011539936065674,,,8.704999923706055,18.663330078125,,109.0623779296875,,96.26000213623047,,,,2.669379949569702,,,4.764999866485596,3.9355599880218506,11.380000114440918,,,,,,186.25999450683594,,
2020-08-26,2020-08-26,11366.89453125,11530.052734375,11296.9931640625,11488.36328125,22466660958,-121.46875,,4.345829963684082,12.78600025177002,1.7007100582122803,3.7592899799346924,4.049230098724365,,,8.760000228881836,17.4666690826416,,110.27999877929688,,96.77999877929688,,,,2.671250104904175,,,4.814499855041504,3.888890027999878,11.390000343322754,,,,,,187.5,,
2020-08-27,2020-08-27,11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,23240415076,162.2109375,,4.380000114440918,12.534000396728516,1.7214299440383911,3.7185699939727783,4.026919841766357,,,8.255999565124512,17.100000381469727,,108.19999694824219,,95.79000091552734,,,,2.619999885559082,,,4.724999904632568,3.888890027999878,11.420000076293945,,,,,,186.66000366210938,,
2020-08-28,2020-08-28,11325.2958984375,11545.615234375,11316.4228515625,11542.5,19807127588,-217.2041015625,,4.376669883728027,12.517999649047852,1.7599999904632568,3.7407100200653076,4.104619979858398,,,8.3149995803833,17.623329162597656,,108.26000213623047,,96.18000030517578,,,,2.6343801021575928,,,4.795000076293945,3.967780113220215,11.300000190734863,,,,,,190.9600067138672,,
2020-08-31,2020-08-31,11713.306640625,11768.876953125,11598.318359375,11680.8203125,22285928250,32.486328125,,4.489170074462891,12.954000473022461,1.7882100343704224,3.8057100772857666,4.461540222167969,,,8.762999534606934,18.103330612182617,,109.9000015258789,,97.6500015258789,,,,2.749380111694336,,,4.920000076293945,4.106669902801514,11.109999656677246,,,,,,190.86000061035156,,
2020-09-01,2020-09-01,11679.31640625,12067.0810546875,11601.12890625,11970.478515625,27311555343,-291.162109375,,4.675829887390137,13.0,1.7932100296020508,3.907860040664673,4.884620189666748,,,9.20199966430664,17.889999389648438,,112.66000366210938,,99.77999877929688,,,,2.8831300735473633,,,5.083749771118164,4.298890113830566,10.869999885559082,,,,,,190.6199951171875,,
2020-09-02,2020-09-02,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,28037405299,550.7890625,,4.489999771118164,12.288000106811523,1.8907099962234497,3.714289903640747,4.973080158233643,,,8.531000137329102,16.299999237060547,,107.76000213623047,,95.95999908447266,,,,2.725630044937134,,,5.019999980926514,4.050000190734863,11.380000114440918,,,,,,188.5399932861328,,
2020-09-03,2020-09-03,11407.19140625,11443.0224609375,10182.46484375,10245.296875,31927261555,1161.89453125,,4.173329830169678,11.312000274658203,1.7242900133132935,3.537139892578125,4.2784600257873535,,,8.163999557495117,14.895000457763672,,102.68000030517578,,90.08999633789062,,,,2.555000066757202,,,4.525000095367432,3.888890027999878,12.039999961853027,,,,,,186.67999267578125,,
2020-09-04,2020-09-04,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,29965130374,-281.4482421875,,3.963330030441284,10.369999885559082,1.577139973640442,3.357140064239502,4.153850078582764,,,8.0,13.946669578552246,,100.5,,87.08999633789062,,,,2.4412500858306885,,,4.427499771118164,3.716670036315918,12.569999694824219,,,,,,186.6199951171875,,
2020-09-07,2020-09-07,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,33703098409,-88.5654296875,,3.858330011367798,10.449999809265137,1.6571400165557861,3.342139959335327,3.57384991645813,,,7.275000095367432,12.625,,100.9000015258789,,85.58999633789062,,,,2.347249984741211,,,4.184500217437744,3.4933300018310547,12.640000343322754,,,,,,187.27999877929688,,
2020-09-08,2020-09-08,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,33430927462,237.7900390625,,3.836669921875,10.291999816894531,1.7200000286102295,3.3575000762939453,3.639620065689087,,,7.410999774932861,13.648329734802246,,103.12000274658203,,85.58999633789062,,,,2.347249984741211,,,4.292500019073486,3.5399999618530273,12.670000076293945,,,,,,185.0,,
2020-09-09,2020-09-09,10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,24128292755,-108.1962890625,,3.968329906463623,10.600000381469727,1.8092900514602661,3.36857008934021,3.668459892272949,,,7.499000072479248,13.601670265197754,,102.63999938964844,,86.45999908447266,,,,2.401750087738037,,,4.277500152587891,3.5211100578308105,12.539999961853027,,,,,,188.4600067138672,,
2020-09-10,2020-09-10,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,54406443211,-120.80859375,,4.018330097198486,10.562000274658203,1.952139973640442,3.405709981918335,3.8507699966430664,,,7.6479997634887695,13.701669692993164,,100.5,,87.18000030517578,,,,2.489000082015991,,,4.332499980926514,3.630000114440918,12.300000190734863,,,,,,188.9600067138672,,
2020-09-11,2020-09-11,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,45201121775,-31.88671875,,3.987499952316284,10.496000289916992,1.863569974899292,3.3842899799346924,3.8507699966430664,,,7.571000099182129,13.633330345153809,,100.23999786376953,,87.08999633789062,,,,2.489000082015991,,,4.309999942779541,3.608330011367798,12.399999618530273,,,,,,188.9600067138672,,
2020-09-14,2020-09-14,10328.734375,10800.0107421875,10266.0087890625,10680.837890625,35453581940,-352.103515625,,4.099999904632568,10.489999771118164,2.464289903640747,3.416069984436035,3.946150064468384,,,7.741000175476074,14.0,,106.05999755859375,,89.62999725341797,,,,2.5406301021575928,,,4.445000171661377,3.7288899421691895,12.020000457763672,,,,,,188.82000732421875,,
2020-09-15,2020-09-15,10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,32509451925,-119.1962890625,,4.135000228881836,11.128000259399414,2.1882100105285645,3.546070098876953,3.8323099613189697,,,7.7789998054504395,13.604999542236328,,104.0,,90.58999633789062,,,,2.5343799591064453,,,4.445000171661377,3.7288899421691895,11.90999984741211,,,,,,189.0399932861328,,
2020-09-16,2020-09-16,10797.76171875,11100.1240234375,10704.884765625,10974.9052734375,30769986455,-177.1435546875,,4.163330078125,10.984000205993652,2.095710039138794,3.5799999237060547,3.809999942779541,,,7.605000019073486,13.604999542236328,,103.4000015258789,,92.58000183105469,,,,2.5218799114227295,,,4.519999980926514,3.74111008644104,11.630000114440918,,,,,,190.82000732421875,,
2020-09-17,2020-09-17,10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,38151810523,24.26171875,,4.199999809265137,10.899999618530273,2.0350000858306885,3.5707099437713623,3.9723100662231445,,,7.815999984741211,13.0,,103.4000015258789,,91.37999725341797,,,,2.5562500953674316,,,4.519999980926514,3.7966699600219727,11.770000457763672,,,,,,188.4600067138672,,
2020-09-18,2020-09-18,10951.8203125,11034.908203125,10829.6572265625,10944.5859375,26341903912,7.234375,,4.248330116271973,10.899999618530273,2.075000047683716,3.5707099437713623,3.9723100662231445,,,7.888000011444092,13.12166976928711,,103.95999908447266,,91.97000122070312,,,,2.5562500953674316,,,4.519999980926514,3.859999895095825,11.770000457763672,,,,,,189.32000732421875,,
2020-09-21,2020-09-21,10934.92578125,10988.3046875,10380.2607421875,10462.259765625,28884999244,472.666015625,,3.966670036315918,10.0,1.8582099676132202,3.4353599548339844,3.8423099517822266,,,7.22599983215332,10.816670417785645,,100.19999694824219,,87.87999725341797,,,,2.412750005722046,,,4.269999980926514,3.5055599212646484,12.25,,,,,,183.1199951171875,,
2020-09-22,2020-09-22,10459.6240234375,10568.0771484375,10382.7265625,10538.4599609375,23621787804,-78.8359375,,4.021669864654541,10.0,1.8407100439071655,3.428570032119751,3.618079900741577,,,7.275000095367432,11.316670417785645,,98.18000030517578,,88.44999694824219,,,,2.4262499809265137,,,4.269999980926514,3.5744400024414062,12.149999618530273,,,,,,184.3000030517578,,
2020-09-23,2020-09-23,10535.4921875,10537.828125,10197.865234375,10246.1865234375,23788661867,289.3056640625,,4.010000228881836,10.0,1.8142900466918945,3.4814300537109375,3.577310085296631,,,7.296999931335449,10.993330001831055,,100.41999816894531,,88.73999786376953,,,,2.4262499809265137,,,4.288000106811523,3.5666699409484863,12.199999809265137,,,,,,181.0,,
2020-09-24,2020-09-24,10248.7861328125,10771.056640625,10231.490234375,10760.06640625,47144380902,-511.2802734375,,4.036670207977295,9.78499984741211,1.8185700178146362,3.4878599643707275,3.5999999046325684,,,7.002999782562256,10.833330154418945,,100.04000091552734,,88.3499984741211,,,,2.4262499809265137,,,4.28249979019165,3.4933300018310547,12.199999809265137,,,,,,181.0,,
2020-09-25,2020-09-25,10761.109375,10777.6962890625,10578.9140625,10692.716796875,39348590957,68.392578125,,4.13332986831665,9.97599983215332,1.8571399450302124,3.5571401119232178,3.698080062866211,,,7.429999828338623,11.520000457763672,,102.0,,90.87000274658203,,,,2.4852499961853027,,,4.347499847412109,3.5977799892425537,12.0,,,,,,180.44000244140625,,
2020-09-28,2020-09-28,10776.61328125,10945.34765625,10703.8935546875,10709.65234375,47762394731,66.9609375,,4.203330039978027,10.744000434875488,2.055000066757202,3.63142991065979,3.87076997756958,,,7.695000171661377,12.2283296585083,,105.0,,92.66000366210938,,,,2.533129930496216,,,4.46750020980835,3.7366700172424316,11.729999542236328,,,,,,181.32000732421875,,
2020-09-29,2020-09-29,10709.650390625,10860.0009765625,10649.4951171875,10844.640625,46582396602,-134.990234375,,4.168330192565918,10.649999618530273,2.157140016555786,3.5785698890686035,3.80115008354187,,,7.636000156402588,12.319999694824219,,103.16000366210938,,91.16000366210938,,,,2.5118799209594727,,,4.425000190734863,3.708889961242676,11.800000190734863,,,,,,183.32000732421875,,
2020-09-30,2020-09-30,10843.87109375,10847.2568359375,10669.3212890625,10784.4912109375,44171073700,59.3798828125,,4.150829792022705,10.642000198364258,2.1871399879455566,3.5696399211883545,3.7792301177978516,,,7.486999988555908,11.600000381469727,,102.83999633789062,,91.16000366210938,,,,2.4972500801086426,,,4.425000190734863,3.7055599689483643,11.800000190734863,,,,,,182.47999572753906,,
2020-10-01,2020-10-01,10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,40023134100,175.802734375,,4.190000057220459,10.770000457763672,2.1728599071502686,3.587860107421875,3.859999895095825,,,7.590000152587891,12.131669998168945,,103.73999786376953,,91.75,,,,2.526249885559082,,,4.454999923706055,3.7355599403381348,11.739999771118164,,,,,,185.0,,
2020-10-02,2020-10-02,10619.8212890625,10657.837890625,10416.689453125,10575.974609375,48661453918,43.8466796875,,4.043330192565918,10.244000434875488,2.087860107421875,3.4953598976135254,3.6534600257873535,,,7.177000045776367,11.265000343322754,,99.62000274658203,,89.30000305175781,,,,2.4207499027252197,,,4.309999942779541,3.593329906463623,12.050000190734863,,,,,,184.94000244140625,,
2020-10-05,2020-10-05,10676.529296875,10793.5078125,10634.6005859375,10793.33984375,47537578009,-116.810546875,,4.107500076293945,10.314000129699707,2.150710105895996,3.518209934234619,3.7003800868988037,,,7.800000190734863,11.510000228881836,,101.19999694824219,,90.05000305175781,,,,2.469249963760376,,,4.377500057220459,3.6411099433898926,11.930000305175781,,,,,,185.6999969482422,,
2020-10-06,2020-10-06,10796.306640625,10797.578125,10528.890625,10604.40625,42623695307,191.900390625,,4.068329811096191,10.541999816894531,2.1335699558258057,3.518209934234619,3.6723101139068604,,,7.699999809265137,11.399999618530273,,101.5,,90.05000305175781,,,,2.469249963760376,,,4.377500057220459,3.6411099433898926,11.930000305175781,,,,,,185.33999633789062,,
2020-10-07,2020-10-07,10603.35546875,10680.5078125,10562.5068359375,10668.96875,37799458436,-65.61328125,,4.044169902801514,10.156000137329102,2.1271400451660156,3.518209934234619,3.606920003890991,,,7.7779998779296875,11.399999618530273,,101.68000030517578,,89.80000305175781,,,,2.459749937057495,,,4.360000133514404,3.586669921875,11.930000305175781,,,,,,182.39999389648438,,
2020-10-08,2020-10-08,10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,63314794397,-246.314453125,,4.161670207977295,10.831999778747559,2.1114299297332764,3.585710048675537,3.6549999713897705,,,7.730999946594238,11.3966703414917,,102.4800033569336,,91.5999984741211,,,,2.490499973297119,,,4.422500133514404,3.630000114440918,11.729999542236328,,,,,,182.75999450683594,,
2020-10-09,2020-10-09,10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,22799117613,-136.544921875,,4.222499847412109,11.0,2.155709981918335,3.6421399116516113,3.7796199321746826,,,7.88100004196167,11.875,,103.12000274658203,,92.91000366210938,,,,2.5293800830841064,,,4.457499980926514,3.7566699981689453,11.5,,,,,,186.72000122070312,,
2020-10-12,2020-10-12,11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,26163972642,-162.7275390625,,4.343329906463623,11.26200008392334,2.3257100582122803,3.7814300060272217,3.894619941711426,,,7.9679999351501465,12.175000190734863,,103.33999633789062,,95.20999908447266,,,,2.6337499618530273,,,4.736000061035156,3.930000066757202,10.970000267028809,,,,,,186.0,,
2020-10-13,2020-10-13,11548.7197265625,11548.984375,11321.224609375,11425.8994140625,24241420251,122.8203125,,4.375,11.723999977111816,2.386430025100708,3.755000114440918,3.9723100662231445,,,7.926000118255615,12.568329811096191,,104.44000244140625,,96.16000366210938,,,,2.6337499618530273,,,4.695000171661377,3.9266700744628906,11.09000015258789,,,,,,183.25999450683594,,
2020-10-14,2020-10-14,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,24103426719,-0.458984375,,4.427499771118164,11.899999618530273,2.359999895095825,3.753570079803467,4.005380153656006,,,7.880000114440918,12.531669616699219,,104.44000244140625,,96.16000366210938,,,,2.622499942779541,,,4.742000102996826,3.888890027999878,11.09000015258789,,,,,,185.25999450683594,,
2020-10-15,2020-10-15,11426.6025390625,11569.9140625,11303.603515625,11495.349609375,24487233058,-68.7470703125,,4.346670150756836,12.20199966430664,2.350709915161133,3.742140054702759,3.9576900005340576,,,7.663000106811523,12.066670417785645,,104.27999877929688,,96.52999877929688,,,,2.622499942779541,,,4.670000076293945,3.855560064315796,11.09000015258789,,,,,,184.47999572753906,,
2020-10-16,2020-10-16,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,25635480772,180.705078125,,4.308330059051514,11.880000114440918,2.3285698890686035,3.74357008934021,3.8892300128936768,,,7.510000228881836,11.819999694824219,,103.83999633789062,,96.11000061035156,,,,2.583750009536743,,,4.619999885559082,3.8488900661468506,11.140000343322754,,,,,,184.8000030517578,,
2020-10-19,2020-10-19,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928,-246.9990234375,,4.441669940948486,11.526000022888184,2.325000047683716,3.8171401023864746,3.946150064468384,,,7.704999923706055,11.913330078125,,104.91999816894531,,98.38999938964844,,,,2.6368799209594727,,,4.742499828338623,3.9255599975585938,10.859999656677246,,,,,,185.05999755859375,,
2020-10-20,2020-10-20,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,30915821592,-170.3603515625,,4.503330230712891,11.579999923706055,2.2200000286102295,3.876430034637451,3.9615399837493896,,,7.63100004196167,11.296669960021973,,106.9000015258789,,99.87999725341797,,,,2.6543800830841064,,,4.822500228881836,3.967780113220215,10.5600004196167,,,,,,185.05999755859375,,
