Time,1Hash,AntPool,BTC.TOP,BTC.com,BTCC Pool,BW.COM,BitClub Network,BitFury,Bitcoin.com,F2Pool,GBMiners,SlushPool,Unknown,ViaBTC,others
2018-07-13 00:00:00 UTC,,6.546114293843426e+18,3.665824004552319e+18,,5.236891435074741e+17,1.5710674305224225e+18,1.5710674305224225e+18,1.3092228587686853e+18,2.6184457175373706e+17,3.142134861044845e+18,,5.236891435074741e+18,9.688249154888272e+18,3.927668576306056e+18,
2018-07-14 00:00:00 UTC,,4.237728819392866e+18,3.443154665756703e+18,,1.0594322048482164e+18,2.648580512120541e+17,5.297161024241082e+17,2.648580512120541e+17,5.297161024241082e+17,3.443154665756703e+18,,5.82687712666519e+18,1.085918009969422e+19,3.972870768180812e+18,7.945741536361623e+17
2018-07-15 00:00:00 UTC,,5.375590329678812e+18,4.300472263743049e+18,,1.343897582419703e+18,1.0751180659357623e+18,8.063385494518217e+17,5.3755903296788115e+17,,2.419015648355465e+18,,4.83803129671093e+18,1.1557519208809445e+19,3.4941337142912276e+18,
2018-07-16 00:00:00 UTC,,5.069840943175555e+18,3.73567227391883e+18,,1.06733493540538e+18,5.3366746770269e+17,8.005012015540351e+17,2.66833733851345e+17,2.66833733851345e+17,2.401503604662105e+18,,1.6010024031080701e+18,1.2808019224864561e+19,3.2020048062161403e+18,2.66833733851345e+17
2018-07-17 00:00:00 UTC,,3.6016736835131873e+18,3.6016736835131873e+18,,1.0290496238609108e+18,1.5435744357913661e+18,1.2863120298261384e+18,1.0290496238609108e+18,2.572624059652277e+17,3.8589360894784154e+18,,4.887985713339326e+18,1.3120382704226611e+19,6.431560149130692e+18,2.572624059652277e+17
2018-07-18 00:00:00 UTC,,4.882470506495605e+18,3.597609846891498e+18,,,1.0278885276832851e+18,2.5697213192082128e+17,7.709163957624639e+17,5.1394426384164256e+17,4.882470506495605e+18,,4.625498374574783e+18,1.8501993498299134e+19,5.396414770337247e+18,2.5697213192082128e+17
2018-07-19 00:00:00 UTC,,4.624643492755315e+18,5.65234204670094e+18,,1.0276985539456256e+18,1.7984724694048448e+18,1.0276985539456256e+18,1.0276985539456256e+18,5.138492769728128e+17,4.1107942157825024e+18,,5.395417408214534e+18,1.4130855116752351e+19,4.624643492755315e+18,
2018-07-20 00:00:00 UTC,,4.396769601192025e+18,5.172670119049441e+18,,2.586335059524721e+17,1.5518010357148324e+18,7.759005178574162e+17,1.0345340238098884e+18,5.172670119049442e+17,4.1381360952395535e+18,,4.655403107144497e+18,1.137987426190877e+19,5.689937130954385e+18,2.586335059524721e+17
2018-07-21 00:00:00 UTC,,5.409915338914509e+18,4.894685306636936e+18,,2.5761501613878614e+17,7.728450484163585e+17,1.545690096832717e+18,2.5761501613878614e+17,,1.2880750806939305e+18,,4.1218402582205783e+18,1.133506071010659e+19,5.409915338914509e+18,
2018-07-22 00:00:00 UTC,,6.449937617707336e+18,6.449937617707336e+18,,1.0319900188331738e+18,7.739925141248803e+17,2.5799750470829344e+17,5.159950094165869e+17,5.159950094165869e+17,1.8059825329580541e+18,,5.417947598874162e+18,1.5479850282497606e+19,7.739925141248803e+18,5.159950094165869e+17
2018-07-23 00:00:00 UTC,,5.378208829754743e+18,6.402629559231838e+18,,7.683155471078204e+17,5.12210364738547e+17,1.024420729477094e+18,,2.561051823692735e+17,3.3293673708005555e+18,,6.146524376862563e+18,1.5110205759787135e+19,3.3293673708005555e+18,2.561051823692735e+17
2018-07-24 00:00:00 UTC,,4.925893261489732e+18,4.925893261489732e+18,,2.5925754007840694e+17,1.0370301603136278e+18,,5.185150801568139e+17,,4.4073781813329183e+18,,3.37034802101929e+18,1.6851740105096452e+19,4.925893261489732e+18,
2018-07-25 00:00:00 UTC,,5.878506230503691e+18,6.900855140156507e+18,,7.667616822396118e+17,1.2779361370660196e+18,7.667616822396118e+17,7.667616822396118e+17,2.5558722741320394e+17,3.067046728958447e+18,,4.089395638611263e+18,1.4824059189965828e+19,6.900855140156507e+18,
2018-07-26 00:00:00 UTC,,5.104881256447976e+18,6.38110157055997e+18,,2.5524406282239882e+17,5.1048812564479763e+17,1.276220314111994e+18,5.1048812564479763e+17,5.1048812564479763e+17,3.5734168795135836e+18,,5.615369382092773e+18,1.480415564369913e+19,3.318172816691184e+18,2.5524406282239882e+17
2018-07-27 00:00:00 UTC,,4.919470975620776e+18,5.696229550718795e+18,,1.2945976251633623e+18,7.767585750980173e+17,1.5535171501960346e+18,1.0356781001306898e+18,2.5891952503267245e+17,3.107034300392069e+18,,3.624873350457414e+18,1.475841292686233e+19,6.214068600784138e+18,
2018-07-28 00:00:00 UTC,,3.3444630496355e+18,4.888061380236501e+18,,2.572663884335e+17,1.8008647190345e+18,5.14532776867e+17,1.2863319421675e+18,7.717991653005e+17,2.572663884335e+18,,3.087196661202e+18,1.3377852198542e+19,5.14532776867e+18,2.572663884335e+17
2018-07-29 00:00:00 UTC,,7.229865742659805e+18,5.28336342732832e+18,,5.561435186661388e+17,2.780717593330694e+17,2.780717593330694e+17,1.1122870373322776e+18,8.342152779992083e+17,4.1710763899960417e+18,,6.395650464660597e+18,1.5293946763318819e+19,5.561435186661388e+18,2.780717593330694e+17
2018-07-30 00:00:00 UTC,,5.044474841095675e+18,3.5608057701851817e+18,,5.93467628364197e+17,2.967338141820985e+17,8.902014425462954e+17,5.93467628364197e+17,,3.5608057701851817e+18,,3.2640719560030833e+18,1.6320359780015417e+19,5.341208655277773e+18,2.967338141820985e+17
2018-07-31 00:00:00 UTC,,3.836333786377247e+18,3.246128588473055e+18,,2.9510259895209594e+17,,1.4755129947604797e+18,8.853077968562877e+17,2.9510259895209594e+17,7.967770171706591e+18,,5.016744182185631e+18,1.5640437744461085e+19,4.426538984281439e+18,2.9510259895209594e+17
2018-08-01 00:00:00 UTC,,5.622077676972048e+18,6.213875327179633e+18,,2.95898825103792e+17,,1.775392950622752e+18,2.95898825103792e+17,2.95898825103792e+17,3.254887076141712e+18,,2.9589882510379197e+18,1.8049828331331312e+19,5.622077676972048e+18,
2018-08-02 00:00:00 UTC,,7.062154063611702e+18,5.296615547708776e+18,,8.827692579514628e+17,,1.1770256772686172e+18,8.827692579514628e+17,2.942564193171543e+17,3.236820612488697e+18,,3.236820612488697e+18,1.8832410836297875e+19,4.1195898704401597e+18,
2018-08-03 00:00:00 UTC,,5.367324444324398e+18,5.069139752973043e+18,,2.9818469135135546e+17,,5.963693827027109e+17,1.4909234567567772e+18,5.963693827027109e+17,4.4727703702703314e+18,,9.84009481459473e+18,1.759289678972997e+19,4.174585678918976e+18,
2018-08-04 00:00:00 UTC,,5.993980586824705e+18,6.29367961616594e+18,,1.198796117364941e+18,,1.7981941760474115e+18,5.993980586824705e+17,5.993980586824705e+17,8.990970880237057e+17,,4.1957864107772933e+18,2.457532040598129e+19,6.593378645507175e+18,
2018-08-05 00:00:00 UTC,,7.229941866706391e+18,4.3379651200238346e+18,,5.783953493365114e+17,,1.1567906986730227e+18,,2.891976746682557e+17,2.3135813973460454e+18,,5.783953493365113e+18,1.9665441877441384e+19,4.627162794692091e+18,2.891976746682557e+17
2018-08-06 00:00:00 UTC,,5.850766804200001e+18,4.09553676294e+18,,5.8507668042e+17,,1.17015336084e+18,,2.9253834021e+17,2.34030672168e+18,,3.2179217423099996e+18,1.667468539197e+19,4.3880751031499996e+18,
2018-08-07 00:00:00 UTC,,6.814195061163742e+18,5.629117659222223e+18,,8.888080514561404e+17,,1.1850774019415204e+18,2.962693504853801e+17,2.962693504853801e+17,3.851501556309941e+18,,4.4440402572807014e+18,1.4813467524269007e+19,6.517925710678362e+18,
2018-08-08 00:00:00 UTC,,5.021789808227232e+18,7.384985012098869e+18,,5.907988009679096e+17,,5.907988009679096e+17,8.861982014518643e+17,5.907988009679096e+17,2.658594604355593e+18,,4.4309910072593224e+18,1.890556163097311e+19,4.726390407743277e+18,5.907988009679096e+17
2018-08-09 00:00:00 UTC,,5.609540721124428e+18,6.495257677091442e+18,,5.904779706446765e+17,,1.180955941289353e+18,1.180955941289353e+18,2.9523898532233824e+17,3.8381068091903974e+18,,5.01906275047975e+18,1.5942905207406264e+19,3.542867823868059e+18,2.9523898532233824e+17
2018-08-10 00:00:00 UTC,,7.074047600423481e+18,5.305535700317612e+18,,1.1790079334039137e+18,,8.842559500529352e+17,5.895039667019569e+17,2.947519833509784e+17,5.305535700317612e+18,,6.779295617072504e+18,1.8569374951111643e+19,5.60028768366859e+18,2.947519833509784e+17
2018-08-11 00:00:00 UTC,,9.967524366066899e+18,5.60673245591263e+18,,,,6.229702728791812e+17,1.2459405457583624e+18,3.114851364395906e+17,4.983762183033449e+18,,6.852673001670993e+18,1.8377623049935843e+19,4.983762183033449e+18,
2018-08-12 00:00:00 UTC,,4.443159804532409e+18,6.030002591865412e+18,,6.347371149332013e+17,,3.1736855746660065e+18,6.347371149332013e+17,6.347371149332013e+17,3.491054132132607e+18,,5.07789691946561e+18,1.904211344799604e+19,5.712634034398812e+18,3.1736855746660064e+17
2018-08-13 00:00:00 UTC,,9.137114994723949e+18,5.0411668936408e+18,,9.452187925576499e+17,,1.2602917234102e+18,9.452187925576499e+17,6.301458617051e+17,2.5205834468204e+18,,6.931604478756099e+18,1.5123500680922399e+19,4.72609396278825e+18,
2018-08-14 00:00:00 UTC,,5.414426712711063e+18,7.006905157626081e+18,,6.369913779660073e+17,,1.2739827559320146e+18,3.1849568898300365e+17,6.369913779660073e+17,1.9109741338980221e+18,,6.05141809067707e+18,1.656177582711619e+19,3.5034525788130406e+18,
2018-08-15 00:00:00 UTC,,7.412463591406658e+18,8.379306668546656e+18,,1.9336861542799977e+18,,1.2891241028533317e+18,9.668430771399988e+17,,4.834215385699994e+18,,3.8673723085599954e+18,1.8370018465659978e+19,4.834215385699994e+18,
2018-08-16 00:00:00 UTC,,6.557877557328006e+18,8.74383674310401e+18,,3.122798836822861e+17,,1.2491195347291443e+18,1.2491195347291443e+18,3.122798836822861e+17,4.0596384878697185e+18,,5.308758022598863e+18,1.8424513137254877e+19,3.122798836822861e+18,
2018-08-17 00:00:00 UTC,,8.243478874203693e+18,4.4387963168789115e+18,,9.511706393311953e+17,,3.170568797770651e+17,9.511706393311953e+17,9.511706393311953e+17,3.4876256775477166e+18,,5.389966956210107e+18,1.7438128387738583e+19,5.707023835987172e+18,3.170568797770651e+17
2018-08-18 00:00:00 UTC,,7.123478841385006e+18,5.828300870224095e+18,,3.237944927902275e+17,,1.6189724639511375e+18,9.713834783706825e+17,6.47588985580455e+17,3.88553391348273e+18,,4.533122899063185e+18,1.845628608904297e+19,8.418656812545916e+18,
2018-08-19 00:00:00 UTC,,7.167185564251554e+18,6.543952036925331e+18,,1.2464670546524442e+18,,1.869700581978666e+18,6.232335273262221e+17,,3.4277844002942213e+18,,5.92071850959911e+18,1.5580838183155552e+19,2.4929341093048883e+18,3.1161676366311104e+17
2018-08-20 00:00:00 UTC,,3.1985438613514266e+18,6.716942108837997e+18,,3.198543861351427e+17,,6.397087722702854e+17,1.5992719306757133e+18,3.198543861351427e+17,4.4779614058919977e+18,,5.437524564297425e+18,1.9830971940378845e+19,5.437524564297425e+18,
2018-08-21 00:00:00 UTC,,5.764097404193498e+18,6.404552671326109e+18,,3.202276335663054e+17,,1.6011381678315272e+18,6.404552671326108e+17,6.404552671326108e+17,3.5225039692293596e+18,,8.005690839157635e+18,1.6331609311881574e+19,3.8427316027956654e+18,3.202276335663054e+17
2018-08-22 00:00:00 UTC,,9.401240299123405e+18,2.820372089737022e+18,,,,1.5668733831872343e+18,3.1337467663744685e+17,9.401240299123406e+17,2.820372089737022e+18,,6.894242886023832e+18,1.8489105921609368e+19,6.894242886023832e+18,
2018-08-23 00:00:00 UTC,,5.709464567443354e+18,6.343849519381503e+18,,6.343849519381503e+17,,1.5859623798453757e+18,6.343849519381503e+17,9.515774279072255e+17,5.075079615505202e+18,,5.075079615505202e+18,1.5859623798453758e+19,4.757887139536127e+18,6.343849519381503e+17
2018-08-24 00:00:00 UTC,,7.6163063704579e+18,4.9671563285595e+18,,9.934312657119e+17,,3.3114375523730003e+17,,3.3114375523730003e+17,4.6360125733222e+18,,5.298300083796801e+18,1.7550619027576902e+19,5.9605875942714e+18,6.622875104746001e+17
2018-08-25 00:00:00 UTC,,9.505532543455042e+18,7.538870637912619e+18,,6.555539685141408e+17,,1.638884921285352e+18,,,3.277769842570704e+18,,5.244431748113126e+18,1.2127748417511604e+19,4.261100795341915e+18,
2018-08-26 00:00:00 UTC,,8.330319505390464e+18,6.997468384527989e+18,,3.332127802156185e+17,,2.33248946150933e+18,6.66425560431237e+17,3.332127802156185e+17,5.997830043881133e+18,,7.663893944959225e+18,1.865991569207464e+19,5.997830043881133e+18,3.332127802156185e+17
2018-08-27 00:00:00 UTC,,8.030074937717968e+18,6.691729114764974e+18,,3.345864557382487e+17,,2.342105190167741e+18,1.003759367214746e+18,,4.015037468858984e+18,,7.360902026241471e+18,2.54285706361069e+19,6.022556203288477e+18,6.691729114764974e+17
2018-08-28 00:00:00 UTC,,6.374045634538383e+18,5.703093462481711e+18,,1.341904344113344e+18,,1.341904344113344e+18,1.341904344113344e+18,,4.3611891183683676e+18,,9.393330408793407e+18,1.8115708645530145e+19,3.0192847742550236e+18,3.35476086028336e+17
2018-08-29 00:00:00 UTC,,5.675679179470088e+18,6.343406141760686e+18,,3.3386348114529926e+17,,1.6693174057264963e+18,6.677269622905985e+17,1.0015904434358979e+18,6.343406141760686e+18,,6.343406141760686e+18,1.335453924581197e+19,4.674088736034189e+18,
2018-08-30 00:00:00 UTC,,5.685533701612424e+18,7.357749496204314e+18,,,,6.688863178367558e+17,1.0033294767551337e+18,3.344431589183779e+17,6.019976860530802e+18,,5.685533701612424e+18,1.8728816899429163e+19,5.685533701612424e+18,3.344431589183779e+17
2018-08-31 00:00:00 UTC,,5.335835064629368e+18,7.670262905404716e+18,,6.66979383078671e+17,,1.6674484576966774e+18,2.334427840775348e+18,,3.6683866069326904e+18,,7.670262905404716e+18,1.767495365158478e+19,5.002345373090033e+18,
2018-09-01 00:00:00 UTC,,6.440827547079815e+18,3.389909235305166e+18,,3.3899092353051654e+17,,6.779818470610331e+17,1.3559636941220662e+18,,5.423854776488265e+18,,1.0169727705915496e+19,1.8305509870647894e+19,5.084863852957748e+18,
2018-09-02 00:00:00 UTC,,5.634401986208367e+18,3.9772249314411996e+18,,3.314354109534333e+17,,2.320047876674033e+18,9.943062328602999e+17,,3.9772249314411996e+18,,5.634401986208367e+18,1.8228947602438832e+19,5.9658373971618e+18,6.628708219068666e+17
2018-09-03 00:00:00 UTC,,5.340766577298999e+18,5.006968666217813e+18,,1.0013937332435625e+18,,1.3351916443247498e+18,,,5.006968666217813e+18,,6.342160310542562e+18,1.9026480931627688e+19,4.673170755136625e+18,3.3379791108118746e+17
2018-09-04 00:00:00 UTC,,8.200630580383352e+18,3.75862234934237e+18,,3.416929408493063e+17,,1.3667717633972252e+18,6.833858816986126e+17,,4.100315290191676e+18,,3.075236467643757e+18,1.5376182338218787e+19,6.150472935287514e+18,
2018-09-05 00:00:00 UTC,,5.239438919275369e+18,6.549298649094213e+18,,3.274649324547106e+17,,9.823947973641318e+17,3.274649324547106e+17,3.274649324547106e+17,3.9295791894565274e+18,,6.876763581548923e+18,1.4408457028007266e+19,4.2570441219112376e+18,
2018-09-06 00:00:00 UTC,,7.354514572209684e+18,8.023106806046929e+18,,3.34296116918622e+17,,1.337184467674488e+18,6.68592233837244e+17,6.68592233837244e+17,4.680145636860709e+18,,3.677257286104842e+18,1.9723470898198696e+19,3.677257286104842e+18,
2018-09-07 00:00:00 UTC,,7.605111482952443e+18,5.876677055008706e+18,,3.456868855887473e+17,,1.037060656766242e+18,1.037060656766242e+18,3.456868855887473e+17,3.4568688558874737e+18,,6.222363940597453e+18,1.9012778707381105e+19,6.5680508261862e+18,1.037060656766242e+18
2018-09-08 00:00:00 UTC,,5.27689118663897e+18,6.684062169742696e+18,,,,3.517927457759313e+17,3.517927457759313e+17,1.4071709831037253e+18,5.980476678190833e+18,,6.332269423966764e+18,1.9348601017676222e+19,5.980476678190833e+18,1.0553782373277939e+18
2018-09-09 00:00:00 UTC,,8.667181611241702e+18,6.240370760094026e+18,,3.466872644496681e+17,,1.3867490577986724e+18,6.933745288993362e+17,3.466872644496681e+17,3.8135599089463485e+18,,9.360556140141038e+18,1.8027737751382739e+19,7.627119817892697e+18,
2018-09-10 00:00:00 UTC,,7.068104130359118e+18,3.534052065179559e+18,,7.068104130359118e+17,,1.7670260325897795e+18,1.0602156195538678e+18,7.068104130359118e+17,4.594267684733426e+18,,7.068104130359118e+18,1.802366553241575e+19,3.534052065179559e+18,
2018-09-11 00:00:00 UTC,,5.501633285112374e+18,6.877041606390469e+18,,,,1.3754083212780936e+18,6.877041606390468e+17,1.0315562409585701e+18,5.15778120479285e+18,,3.782372883514757e+18,1.5473343614378553e+19,8.596302007988085e+18,
2018-09-12 00:00:00 UTC,,4.9007365828499e+18,9.8014731656998e+18,,3.5005261306070714e+17,,7.001052261214143e+17,7.001052261214143e+17,1.0501578391821213e+18,4.9007365828499e+18,,7.001052261214142e+18,2.3803577688128086e+19,5.600841808971314e+18,
2018-09-13 00:00:00 UTC,,6.965224084101946e+18,6.268701675691751e+18,,3.482612042050973e+17,,2.4378284294356813e+18,3.482612042050973e+17,6.965224084101946e+17,6.616962879896848e+18,,5.920440471486654e+18,1.671653780184467e+19,5.22391806307646e+18,
2018-09-14 00:00:00 UTC,,6.676894107547329e+18,3.8655702727905577e+18,,3.514154793445962e+17,,7.028309586891924e+17,1.405661917378385e+18,,4.56840123147975e+18,,5.974063148858135e+18,1.8273604925919e+19,4.216985752135154e+18,3.514154793445962e+17
2018-09-15 00:00:00 UTC,,6.936936225411127e+18,4.162161735246677e+18,,1.0405404338116692e+18,,1.0405404338116692e+18,1.0405404338116692e+18,3.468468112705564e+17,3.4684681127055636e+18,,4.85585535778779e+18,1.8382880997339488e+19,6.936936225411127e+18,3.468468112705564e+17
2018-09-16 00:00:00 UTC,,4.618577411687864e+18,5.684402968231218e+18,,3.5527518551445114e+17,,7.105503710289023e+17,1.0658255565433533e+18,7.105503710289023e+17,3.908027040658962e+18,,5.684402968231218e+18,1.954013520329481e+19,6.750228524774571e+18,3.5527518551445114e+17
2018-09-17 00:00:00 UTC,,6.151589454573093e+18,4.784569575779072e+18,,6.835099393970103e+17,,3.4175496969850515e+17,6.835099393970103e+17,1.3670198787940206e+18,4.4428146060805673e+18,,2.392284787889536e+18,1.7087748484925258e+19,8.202119272764124e+18,
2018-09-18 00:00:00 UTC,,4.190753243025439e+18,5.238441553781799e+18,,,,1.0476883107563598e+18,3.492294369187866e+17,3.492294369187866e+17,3.492294369187866e+18,,6.635359301456945e+18,2.2001454525883556e+19,5.587670990700586e+18,6.984588738375732e+17
2018-09-19 00:00:00 UTC,,4.532474497457841e+18,5.927082035137178e+18,,3.486518844198339e+17,,2.4405631909388375e+18,6.973037688396678e+17,1.045955653259502e+18,4.183822613038008e+18,,8.018993341656182e+18,1.9873157411930534e+19,6.275733919557011e+18,1.045955653259502e+18
2018-09-20 00:00:00 UTC,,7.341474634069486e+18,5.943098513294346e+18,,,,3.495940301937851e+17,1.3983761207751404e+18,1.3983761207751404e+18,4.1951283623254205e+18,,8.040662694457056e+18,1.7829295539883039e+19,6.991880603875701e+18,3.495940301937851e+17
2018-09-21 00:00:00 UTC,,6.079975174096427e+18,3.934101583238865e+18,,,,1.788227992381302e+18,1.0729367954287812e+18,,6.079975174096427e+18,,6.437620772572687e+18,1.8239925522289281e+19,7.152911969525208e+18,7.152911969525208e+17
2018-09-22 00:00:00 UTC,,6.72488277213688e+18,6.72488277213688e+18,,3.5394119853352e+17,,7.0788239706704e+17,3.5394119853352e+17,3.5394119853352e+17,4.2472943824022405e+18,,5.66305917653632e+18,2.052858951494416e+19,8.848529963338e+18,3.5394119853352e+17
2018-09-23 00:00:00 UTC,,7.490326640129271e+18,9.63041996588049e+18,,,,7.133644419170734e+17,,,3.923504430543903e+18,,4.993551093419514e+18,1.9617522152719516e+19,6.776962198212197e+18,3.566822209585367e+17
2018-09-24 00:00:00 UTC,,6.422517060569392e+18,5.70890405383946e+18,,3.568065033649663e+17,,1.7840325168248312e+18,7.136130067299325e+17,1.7840325168248312e+18,4.995291047109528e+18,,3.5680650336496625e+18,1.962435768507314e+19,7.849743074029258e+18,
2018-09-25 00:00:00 UTC,,1.0238696541566558e+19,6.355053025799933e+18,,7.061170028666592e+17,,1.7652925071666478e+18,1.0591755042999889e+18,,3.883643515766626e+18,,8.120345532966581e+18,1.8005983573099809e+19,9.5325795386999e+18,
2018-09-26 00:00:00 UTC,,1.104342918917171e+19,4.274875815163243e+18,,,,1.0687189537908108e+18,7.124793025272072e+17,3.562396512636036e+17,3.918636163899639e+18,,6.768553374008468e+18,1.6387023958125765e+19,4.631115466426846e+18,3.562396512636036e+17
2018-09-27 00:00:00 UTC,,7.889512271056339e+18,3.9447561355281695e+18,,,,1.434456776555698e+18,3.586141941389245e+17,1.0758425824167735e+18,5.379212912083868e+18,,4.303370329667094e+18,1.9723780677640847e+19,6.813669688639566e+18,3.586141941389245e+17
2018-09-28 00:00:00 UTC,,9.928541681842092e+18,5.318861615272549e+18,,,,1.4183630974060132e+18,3.545907743515033e+17,3.545907743515033e+17,4.609680066569542e+18,,7.446406261381567e+18,2.0211674138035687e+19,4.609680066569542e+18,3.545907743515033e+17
2018-09-29 00:00:00 UTC,,6.822988535046462e+18,5.7456745558286e+18,,,,1.0773139792178624e+18,1.0773139792178624e+18,3.591046597392875e+17,6.463883875307175e+18,,5.386569896089312e+18,2.29826982233144e+19,4.668360576610737e+18,
2018-09-30 00:00:00 UTC,,8.100515970358125e+18,5.987337891134266e+18,,,,1.760981732686549e+18,1.4087853861492393e+18,3.521963465373098e+17,6.339534237671577e+18,,4.930748851522338e+18,2.254056617838783e+19,4.930748851522338e+18,1.0565890396119295e+18
2018-10-01 00:00:00 UTC,,8.872860175005158e+18,7.453202547004332e+18,,,,7.098288140004127e+17,1.064743221000619e+18,,6.74337373300392e+18,,4.968801698002889e+18,2.0939950013012173e+19,4.968801698002889e+18,3.5491440700020634e+17
2018-10-02 00:00:00 UTC,,7.42771608516653e+18,5.305511489404664e+18,,,,,1.4148030638412436e+18,3.537007659603109e+17,5.305511489404664e+18,,4.5981099574840417e+18,1.909984136185679e+19,4.951810723444353e+18,
2018-10-03 00:00:00 UTC,,6.400142060450972e+18,5.333451717042476e+18,,,,7.111268956056635e+17,2.1333806868169905e+18,,3.200071030225486e+18,,5.689015164845308e+18,2.453387789839539e+19,3.5556344780283177e+18,
2018-10-04 00:00:00 UTC,,9.515320246707773e+18,6.58752940156692e+18,,,,1.09792156692782e+18,3.659738556426067e+17,,4.39168626771128e+18,,4.757660123353887e+18,2.3788300616769434e+19,4.0257124120686735e+18,3.659738556426067e+17
2018-10-05 00:00:00 UTC,,5.555483945483504e+18,4.074021560021236e+18,,,,1.8518279818278346e+18,1.8518279818278346e+18,3.703655963655669e+17,4.074021560021236e+18,,4.81475275275237e+18,2.185157018556845e+19,3.703655963655669e+18,
2018-10-06 00:00:00 UTC,,4.825413628185945e+18,3.3406709733595003e+18,,,,1.855928318533056e+18,7.423713274132224e+17,,5.938970619305779e+18,,7.052527610425612e+18,1.893046884903717e+19,3.3406709733595003e+18,3.711856637066112e+17
2018-10-07 00:00:00 UTC,,8.620718169537467e+18,6.746649002246713e+18,,,,1.1244415003744522e+18,3.748138334581507e+17,1.1244415003744522e+18,4.1229521680396575e+18,,4.1229521680396575e+18,1.6866622505616783e+19,9.370345836453767e+18,7.496276669163014e+17
2018-10-08 00:00:00 UTC,,7.674173997088682e+18,4.3852422840506757e+18,,,,1.0963105710126689e+18,,,5.481552855063344e+18,,7.674173997088682e+18,1.8271842850211148e+19,4.750679141054898e+18,
2018-10-09 00:00:00 UTC,,5.568043150758082e+18,4.454434520606465e+18,,,,,3.7120287671720544e+17,7.424057534344109e+17,4.825637397323671e+18,,7.052854657626904e+18,1.856014383586027e+19,6.681651780909698e+18,
2018-10-10 00:00:00 UTC,,6.326364378532443e+18,4.0935298919915817e+18,,,,7.442781621802875e+17,1.8606954054507187e+18,7.442781621802875e+17,5.9542252974423e+18,,5.9542252974423e+18,2.195620578431848e+19,5.9542252974423e+18,
2018-10-11 00:00:00 UTC,,8.487776846974634e+18,6.273574191242121e+18,,,,7.380675519108378e+17,7.380675519108378e+17,3.690337759554189e+17,7.011641743152958e+18,,5.904540415286702e+18,2.4725262989013066e+19,4.4284053114650266e+18,
2018-10-12 00:00:00 UTC,,6.290684993631335e+18,4.810523818659256e+18,,,,1.8502014687150986e+18,,3.700402937430197e+17,2.9603223499441577e+18,,5.180564112402276e+18,2.0722256449609105e+19,6.660725287374354e+18,
2018-10-13 00:00:00 UTC,,7.796887455523779e+18,4.0840839052743603e+18,,,,1.1138410650748255e+18,1.1138410650748255e+18,3.712803550249418e+17,3.712803550249419e+18,,4.455364260299302e+18,2.3390662366571336e+19,6.311766035424011e+18,
2018-10-14 00:00:00 UTC,,5.550861010297026e+18,6.661033212356431e+18,,,,7.401148013729367e+17,7.401148013729367e+17,,4.070631407551152e+18,,3.3305166061782154e+18,1.6652583030891078e+19,4.070631407551152e+18,3.7005740068646835e+17
2018-10-15 00:00:00 UTC,,6.337708021434597e+18,7.083320729838668e+18,,,,1.1184190626061055e+18,3.7280635420203514e+17,3.7280635420203514e+17,3.7280635420203515e+18,,8.201739792444773e+18,2.4232413023132287e+19,8.947352500848844e+18,
2018-10-16 00:00:00 UTC,,7.81764652106634e+18,4.09495770151094e+18,,,,1.11680664586662e+18,7.445377639110801e+17,3.7226888195554003e+17,4.09495770151094e+18,,4.83949546542202e+18,2.159159515342132e+19,5.21176434737756e+18,3.7226888195554003e+17
2018-10-17 00:00:00 UTC,,7.327721741826044e+18,5.129405219278231e+18,,,,1.0991582612739064e+18,1.0991582612739064e+18,7.327721741826043e+17,1.4655443483652086e+18,,5.862177393460834e+18,2.015123479002162e+19,7.327721741826044e+18,3.6638608709130214e+17
2018-10-18 00:00:00 UTC,,6.672380325546482e+18,5.560316937955402e+18,,,,3.7068779586369344e+17,7.413755917273869e+17,1.1120633875910803e+18,3.336190162773241e+18,,4.818941346228015e+18,2.038782877250314e+19,7.784443713137564e+18,3.7068779586369344e+17
2018-10-19 00:00:00 UTC,,6.894286048305086e+18,3.991428764808208e+18,,,,7.257143208742196e+17,7.257143208742196e+17,,5.080000246119538e+18,,5.805714566993757e+18,2.140857246578948e+19,6.894286048305086e+18,
2018-10-20 00:00:00 UTC,,8.052209659078639e+18,7.352017514810931e+18,,,,7.001921442677078e+17,3.500960721338539e+17,1.0502882164015616e+18,3.8510567934723927e+18,,4.901345009873954e+18,1.7154707534558839e+19,6.651825370543224e+18,
2018-10-21 00:00:00 UTC,,7.496903714446681e+18,3.9269495647101655e+18,,,,7.139908299473029e+17,3.5699541497365146e+17,3.5699541497365146e+17,3.212958734762863e+18,,6.068922054552075e+18,2.0348738653498135e+19,6.068922054552075e+18,7.139908299473029e+17
2018-10-22 00:00:00 UTC,,8.963783481236596e+18,7.171026784989277e+18,,,,1.4342053569978555e+18,3.585513392494639e+17,,5.019718749492493e+18,,6.095372767240885e+18,2.151308035496783e+19,5.019718749492493e+18,
2018-10-23 00:00:00 UTC,,4.3336422518508314e+18,5.417052814813539e+18,,,,7.222737086418053e+17,1.805684271604513e+18,3.6113685432090266e+17,7.222737086418052e+18,,5.417052814813539e+18,2.4196169239500476e+19,5.778189669134442e+18,3.6113685432090266e+17
