Time,price,volume
2017-02-21 00:00:00 UTC,1099.74564637857,72869410.5542328
2017-02-22 00:00:00 UTC,1118.81214729693,61584047.0758682
2017-02-23 00:00:00 UTC,1143.36436894981,86788795.3765282
2017-02-24 00:00:00 UTC,1178.82292761212,144364932.539355
2017-02-25 00:00:00 UTC,1164.84590122549,53725761.1221969
2017-02-26 00:00:00 UTC,1160.79296692742,41227123.31963
2017-02-27 00:00:00 UTC,1182.76347540885,49103893.2626777
2017-02-28 00:00:00 UTC,1190.73286130868,64073654.5597998
2017-03-01 00:00:00 UTC,1204.02668081154,69511599.9866522
2017-03-02 00:00:00 UTC,1236.93348906384,108211374.059981
2017-03-03 00:00:00 UTC,1271.34982161558,93846506.8376189
2017-03-04 00:00:00 UTC,1271.39313662064,51216310.316207
2017-03-05 00:00:00 UTC,1262.05826575753,35863660.689546
2017-03-06 00:00:00 UTC,1273.63601643254,44774260.0239367
2017-03-07 00:00:00 UTC,1252.32912640227,118632719.291813
2017-03-08 00:00:00 UTC,1196.90483468296,126122283.13709
2017-03-09 00:00:00 UTC,1175.55696930524,71291372.6202161
2017-03-10 00:00:00 UTC,1203.5814067635,250876794.257632
2017-03-11 00:00:00 UTC,1171.98551537243,83636220.668596
2017-03-12 00:00:00 UTC,1198.09779513302,55328127.805603
2017-03-13 00:00:00 UTC,1231.99823222056,71636058.9206613
2017-03-14 00:00:00 UTC,1241.42137472098,59000993.0203595
2017-03-15 00:00:00 UTC,1250.49597822245,54648360.0753103
2017-03-16 00:00:00 UTC,1221.80315416843,144562349.559998
2017-03-17 00:00:00 UTC,1134.82151815434,164876260.919582
2017-03-18 00:00:00 UTC,1040.43591306804,189581169.761724
2017-03-19 00:00:00 UTC,1019.41057036152,101893815.498861
2017-03-20 00:00:00 UTC,1042.8687273276,61460587.7506268
2017-03-21 00:00:00 UTC,1090.67326165733,93617773.556561
2017-03-22 00:00:00 UTC,1062.29073223282,110808256.756121
2017-03-23 00:00:00 UTC,1046.11984603697,55586666.9222653
2017-03-24 00:00:00 UTC,999.073481956828,118879312.276436
2017-03-25 00:00:00 UTC,934.998764898947,103350839.9654
2017-03-26 00:00:00 UTC,974.293067579205,75597386.5863354
2017-03-27 00:00:00 UTC,1003.93196508407,85027090.3736019
2017-03-28 00:00:00 UTC,1039.35297915755,78230108.9563433
2017-03-29 00:00:00 UTC,1032.92513825655,68611796.3903188
2017-03-30 00:00:00 UTC,1030.4410875409,72105414.6744296
2017-03-31 00:00:00 UTC,1053.97714579835,87348173.0465049
2017-04-01 00:00:00 UTC,1081.5162137457,50605838.6772793
2017-04-02 00:00:00 UTC,1087.09225147175,63801216.6064634
2017-04-03 00:00:00 UTC,1131.35570441148,97304098.1138801
2017-04-04 00:00:00 UTC,1143.56890025042,74495482.8369188
2017-04-05 00:00:00 UTC,1131.06718407276,70541517.876563
2017-04-06 00:00:00 UTC,1165.17641600781,96295916.5676277
2017-04-07 00:00:00 UTC,1188.25889825096,66241262.6368283
2017-04-08 00:00:00 UTC,1185.34464238164,35696194.724285
2017-04-09 00:00:00 UTC,1193.41674087928,50266083.4305859
2017-04-10 00:00:00 UTC,1207.41675241867,47812051.0500593
2017-04-11 00:00:00 UTC,1213.98221980364,47031711.8084187
2017-04-12 00:00:00 UTC,1219.15210528072,49658392.6861141
2017-04-13 00:00:00 UTC,1192.11205937514,70521263.8321995
2017-04-14 00:00:00 UTC,1186.62819287979,54103789.0347773
2017-04-15 00:00:00 UTC,1187.94410771279,30757259.8006698
2017-04-16 00:00:00 UTC,1185.92568388343,22298444.9266655
2017-04-17 00:00:00 UTC,1191.4385941195,50945142.5339558
2017-04-18 00:00:00 UTC,1213.75340971109,58948563.1306565
2017-04-19 00:00:00 UTC,1214.56591824234,49920992.8962165
2017-04-20 00:00:00 UTC,1230.82098539449,65202070.7076311
2017-04-21 00:00:00 UTC,1253.9052786159,48659166.8863463
2017-04-22 00:00:00 UTC,1250.08592574922,50536160.2812981
2017-04-23 00:00:00 UTC,1252.60068332187,48234956.1201154
2017-04-24 00:00:00 UTC,1254.98632688317,46614547.0215953
2017-04-25 00:00:00 UTC,1272.44804166301,54533817.2281168
2017-04-26 00:00:00 UTC,1297.92132313704,77478774.5016717
2017-04-27 00:00:00 UTC,1323.92593558548,81015935.9944182
2017-04-28 00:00:00 UTC,1329.86790327387,97367362.9667142
2017-04-29 00:00:00 UTC,1334.70043882101,49565948.7975024
2017-04-30 00:00:00 UTC,1334.40842310076,51179115.1909925
2017-05-01 00:00:00 UTC,1388.33917873354,134112023.310914
2017-05-02 00:00:00 UTC,1441.30862837807,99274585.4100306
2017-05-03 00:00:00 UTC,1468.57145593218,118447840.320951
2017-05-04 00:00:00 UTC,1535.04683285923,205923967.247145
2017-05-05 00:00:00 UTC,1551.27117500194,164297782.140285
2017-05-06 00:00:00 UTC,1542.32030436756,75770155.7511114
2017-05-07 00:00:00 UTC,1544.5281618935,86657753.2199667
2017-05-08 00:00:00 UTC,1602.89218067105,153429055.108106
2017-05-09 00:00:00 UTC,1706.37536246194,198861854.39729
2017-05-10 00:00:00 UTC,1735.40235088309,147482144.106831
2017-05-11 00:00:00 UTC,1812.76517111558,187609576.268859
2017-05-12 00:00:00 UTC,1771.55467069647,179935782.392159
2017-05-13 00:00:00 UTC,1708.88896498789,119231177.306148
2017-05-14 00:00:00 UTC,1781.41046020957,68030598.8178079
2017-05-15 00:00:00 UTC,1733.2939187891,130609751.710485
2017-05-16 00:00:00 UTC,1724.07959496333,121994923.253428
2017-05-17 00:00:00 UTC,1799.27891103054,155426882.431018
2017-05-18 00:00:00 UTC,1842.99984490043,129881508.893706
2017-05-19 00:00:00 UTC,1927.7989991237,172254773.819524
2017-05-20 00:00:00 UTC,1985.93630202243,150172514.936721
2017-05-21 00:00:00 UTC,2037.68869092514,138305403.69122
2017-05-22 00:00:00 UTC,2139.72357659919,336757617.632519
