Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
2019-06-30 00:00:00 UTC,0.0125317697467057,0.0699725629340129,,0.150032194736422,0.0303659889776829,0.0538031957016738,0.0693106128042136,0.043970696984314,,1.5669970581447148
2019-07-01 00:00:00 UTC,0.0145787994038713,0.0763266084355571,,0.177891333858049,0.0405828757218048,0.0614604061435208,0.0708358144206053,0.040051475053526,,1.0498004641603167
2019-07-02 00:00:00 UTC,0.0152477400675644,0.0801754504252429,,0.179202207773529,0.0342615048780106,0.0917430629928756,0.0858450990561644,0.0411295099156562,,1.4528307327446148
2019-07-03 00:00:00 UTC,0.0135975196004688,0.0779092847495159,,0.155270445314557,0.0297588677033743,0.066785516931114,0.0620295009068223,0.0437256074196459,,0.8937925171346284
2019-07-04 00:00:00 UTC,0.0132819422285524,0.0699699149071848,,0.150954199757736,0.0216390167036193,0.0480484821839673,0.0510787476249144,0.0359836522246148,,0.8768320970720339
2019-07-05 00:00:00 UTC,0.0146076316510591,0.0809087363201387,,0.15052128191758,0.0261817211041601,0.0626726992050658,0.0726667103917964,0.0383698079066591,,1.7957627614300913
2019-07-06 00:00:00 UTC,0.0133999294488293,0.0759424614413657,,0.164219004163691,0.0240537649545344,0.0726218079023257,0.0602918566079209,0.0400572627843645,,1.2713202112835422
2019-07-07 00:00:00 UTC,0.0122903615062481,0.0758761694888526,,0.132563504799224,0.0175679902468664,0.0638711522361125,0.0508981490442449,0.0264188467595681,,0.9955457331283201
2019-07-08 00:00:00 UTC,0.0114352698737207,0.0653076078552792,,0.14896440579188,0.0105938842288014,0.0324341391064729,0.0282686549075777,0.022134605654525,,0.9396820500703527
2019-07-09 00:00:00 UTC,0.0116934102289018,0.0711480059428359,,0.145389843242406,0.0150847201516408,0.0375321126301619,0.0396976901208338,0.0313375591618053,,0.9218205654769793
2019-07-10 00:00:00 UTC,0.0120438189861802,0.0712871661257228,,0.103799539242593,0.0243624452724387,0.0426698444859675,0.0449766291754395,0.0297171279907877,,1.0939015249274775
2019-07-11 00:00:00 UTC,0.0129204522972869,0.0841437681488508,,0.130803056376335,0.0247878087382779,0.050633621947697,0.0550825236713049,0.0386115568094143,,1.1612169067469216
2019-07-12 00:00:00 UTC,0.0116991442866474,0.0646925517905912,,0.105419037917018,0.0213697946066138,0.0593592026105106,0.0308026701354246,0.0275160936717517,,0.927696532330732
2019-07-13 00:00:00 UTC,0.0114181739930823,0.0857204076232628,,0.121307548119504,0.0214095665372497,0.0512429474484822,0.0319071754612639,0.0346353509754714,,1.100288970134532
2019-07-14 00:00:00 UTC,0.0144671706798203,0.100201624836542,,0.111454832538201,0.0313225066700392,0.0791163236912831,0.050483306121619,0.045841850245587,,1.270434153206854
2019-07-15 00:00:00 UTC,0.0134272468588616,0.0992522749555252,,0.172967830854587,0.0294873341305891,0.0584420205635597,0.0535306545738963,0.0509995592520342,,1.0230804701914182
2019-07-16 00:00:00 UTC,0.0123244541713245,0.0972761577057459,,0.209343180633265,0.0297518892477912,0.0666430586573658,0.0544980611398561,0.0478138001671023,,1.1584419003270703
2019-07-17 00:00:00 UTC,0.00944554344497722,0.0927964158506006,,0.200574520254833,0.0275499890485807,0.0680711275154238,0.0413500762564527,0.0449335338048932,,1.1083786201132226
2019-07-18 00:00:00 UTC,0.011347097308607,0.0875140092287818,,0.192935163870304,0.0232167366303354,0.0669110779668744,0.0505749749519933,0.0462584241099672,,1.214955427356737
2019-07-19 00:00:00 UTC,0.0134593475563386,0.0891558762295722,,0.229206611298052,0.0255559666093449,0.0733235699362266,0.0519340697606403,0.041872132284337,,1.1237661187035437
