Time,
2017-11-05 00:00:00 UTC,251728.0
2017-11-06 00:00:00 UTC,271029.0
2017-11-07 00:00:00 UTC,335636.0
2017-11-08 00:00:00 UTC,301346.0
2017-11-09 00:00:00 UTC,341281.0
2017-11-10 00:00:00 UTC,271745.0
2017-11-11 00:00:00 UTC,194634.0
2017-11-12 00:00:00 UTC,185966.0
2017-11-13 00:00:00 UTC,309299.0
2017-11-14 00:00:00 UTC,271995.0
2017-11-15 00:00:00 UTC,321788.0
2017-11-16 00:00:00 UTC,310396.0
2017-11-17 00:00:00 UTC,306617.0
2017-11-18 00:00:00 UTC,270874.0
2017-11-19 00:00:00 UTC,264855.0
2017-11-20 00:00:00 UTC,336204.0
2017-11-21 00:00:00 UTC,371091.0
2017-11-22 00:00:00 UTC,312033.0
2017-11-23 00:00:00 UTC,352207.0
2017-11-24 00:00:00 UTC,305735.0
2017-11-25 00:00:00 UTC,336689.0
2017-11-26 00:00:00 UTC,329677.0
2017-11-27 00:00:00 UTC,379256.0
2017-11-28 00:00:00 UTC,365977.0
2017-11-29 00:00:00 UTC,398090.0
2017-11-30 00:00:00 UTC,384386.0
2017-12-01 00:00:00 UTC,412908.0
2017-12-02 00:00:00 UTC,326354.0
2017-12-03 00:00:00 UTC,353044.0
2017-12-04 00:00:00 UTC,400686.0
2017-12-05 00:00:00 UTC,405709.0
2017-12-06 00:00:00 UTC,443587.0
2017-12-07 00:00:00 UTC,374917.0
2017-12-08 00:00:00 UTC,385092.0
2017-12-09 00:00:00 UTC,403399.0
2017-12-10 00:00:00 UTC,341420.0
2017-12-11 00:00:00 UTC,368598.0
2017-12-12 00:00:00 UTC,372977.0
2017-12-13 00:00:00 UTC,424579.0
2017-12-14 00:00:00 UTC,490644.0
2017-12-15 00:00:00 UTC,405676.0
2017-12-16 00:00:00 UTC,364222.0
2017-12-17 00:00:00 UTC,391910.0
2017-12-18 00:00:00 UTC,394239.0
2017-12-19 00:00:00 UTC,378622.0
2017-12-20 00:00:00 UTC,370277.0
2017-12-21 00:00:00 UTC,335482.0
2017-12-22 00:00:00 UTC,380648.0
2017-12-23 00:00:00 UTC,308211.0
2017-12-24 00:00:00 UTC,279523.0
2017-12-25 00:00:00 UTC,228926.0
2017-12-26 00:00:00 UTC,247440.0
2017-12-27 00:00:00 UTC,307642.0
2017-12-28 00:00:00 UTC,305053.0
2017-12-29 00:00:00 UTC,353824.0
2017-12-30 00:00:00 UTC,344407.0
2017-12-31 00:00:00 UTC,290422.0
2018-01-01 00:00:00 UTC,243768.0
2018-01-02 00:00:00 UTC,340980.0
2018-01-03 00:00:00 UTC,395963.0
2018-01-04 00:00:00 UTC,425008.0
2018-01-05 00:00:00 UTC,342707.0
2018-01-06 00:00:00 UTC,358847.0
2018-01-07 00:00:00 UTC,368187.0
2018-01-08 00:00:00 UTC,345672.0
2018-01-09 00:00:00 UTC,360265.0
2018-01-10 00:00:00 UTC,347393.0
2018-01-11 00:00:00 UTC,337959.0
2018-01-12 00:00:00 UTC,300091.0
2018-01-13 00:00:00 UTC,265735.0
2018-01-14 00:00:00 UTC,235045.0
2018-01-15 00:00:00 UTC,273623.0
2018-01-16 00:00:00 UTC,303725.0
2018-01-17 00:00:00 UTC,315771.0
2018-01-18 00:00:00 UTC,309495.0
2018-01-19 00:00:00 UTC,243619.0
2018-01-20 00:00:00 UTC,240611.0
2018-01-21 00:00:00 UTC,215622.0
2018-01-22 00:00:00 UTC,245562.0
2018-01-23 00:00:00 UTC,271936.0
2018-01-24 00:00:00 UTC,250423.0
2018-01-25 00:00:00 UTC,236580.0
2018-01-26 00:00:00 UTC,220459.0
2018-01-27 00:00:00 UTC,193578.0
2018-01-28 00:00:00 UTC,213446.0
2018-01-29 00:00:00 UTC,232176.0
2018-01-30 00:00:00 UTC,236609.0
2018-01-31 00:00:00 UTC,204276.0
2018-02-01 00:00:00 UTC,257664.0
2018-02-02 00:00:00 UTC,235918.0
2018-02-03 00:00:00 UTC,194891.0
2018-02-04 00:00:00 UTC,173687.0
2018-02-05 00:00:00 UTC,216363.0
2018-02-06 00:00:00 UTC,244120.0
2018-02-07 00:00:00 UTC,213719.0
2018-02-08 00:00:00 UTC,173289.0
2018-02-09 00:00:00 UTC,177860.0
2018-02-10 00:00:00 UTC,181783.0
2018-02-11 00:00:00 UTC,147208.0
2018-02-12 00:00:00 UTC,186918.0
2018-02-13 00:00:00 UTC,182984.0
2018-02-14 00:00:00 UTC,196417.0
2018-02-15 00:00:00 UTC,198183.0
2018-02-16 00:00:00 UTC,187738.0
2018-02-17 00:00:00 UTC,173789.0
2018-02-18 00:00:00 UTC,159495.0
2018-02-19 00:00:00 UTC,187367.0
2018-02-20 00:00:00 UTC,198455.0
2018-02-21 00:00:00 UTC,205201.0
2018-02-22 00:00:00 UTC,183235.0
2018-02-23 00:00:00 UTC,185193.0
2018-02-24 00:00:00 UTC,154534.0
2018-02-25 00:00:00 UTC,144869.0
2018-02-26 00:00:00 UTC,186474.0
2018-02-27 00:00:00 UTC,219624.0
2018-02-28 00:00:00 UTC,189223.0
2018-03-01 00:00:00 UTC,233744.0
2018-03-02 00:00:00 UTC,195073.0
2018-03-03 00:00:00 UTC,177024.0
2018-03-04 00:00:00 UTC,160231.0
2018-03-05 00:00:00 UTC,201438.0
2018-03-06 00:00:00 UTC,206016.0
2018-03-07 00:00:00 UTC,213978.0
2018-03-08 00:00:00 UTC,196422.0
2018-03-09 00:00:00 UTC,198180.0
2018-03-10 00:00:00 UTC,156228.0
2018-03-11 00:00:00 UTC,150884.0
2018-03-12 00:00:00 UTC,188394.0
2018-03-13 00:00:00 UTC,196140.0
2018-03-14 00:00:00 UTC,191042.0
2018-03-15 00:00:00 UTC,206186.0
2018-03-16 00:00:00 UTC,186979.0
2018-03-17 00:00:00 UTC,154496.0
2018-03-18 00:00:00 UTC,164401.0
2018-03-19 00:00:00 UTC,191528.0
2018-03-20 00:00:00 UTC,195168.0
2018-03-21 00:00:00 UTC,194846.0
2018-03-22 00:00:00 UTC,185187.0
2018-03-23 00:00:00 UTC,179818.0
2018-03-24 00:00:00 UTC,157087.0
2018-03-25 00:00:00 UTC,135274.0
2018-03-26 00:00:00 UTC,187850.0
2018-03-27 00:00:00 UTC,187065.0
2018-03-28 00:00:00 UTC,177521.0
2018-03-29 00:00:00 UTC,192411.0
2018-03-30 00:00:00 UTC,185940.0
