Time,bit-x,bitbay,bitfinex,bitstamp,btce,campbx,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,okcoin,therocktrading
2021-05-30 00:00:00 UTC,,,133.17333236538,125.618624322799,,,103.8024796217,129.326694872677,122.29723009461,129.026495313159,,,132.480903556984,,
2021-05-31 00:00:00 UTC,,,136.537961224576,130.223201676805,,,113.575777491816,132.890417414168,129.923878170081,126.234879635823,,,132.299849374773,,
2021-06-01 00:00:00 UTC,,,150.604493198114,143.127056450876,,,123.27526483047,144.884496740536,142.812630576835,141.804998330027,,,142.078111124154,,
2021-06-02 00:00:00 UTC,,,96.3474269023051,97.3305582726877,,,73.1123715240083,94.3489601798549,94.173711801759,95.8483457359106,,,94.2521301835642,,
2021-06-03 00:00:00 UTC,,,107.599233388592,105.133078510625,,,84.871646735687,102.218515688723,99.6706366708799,104.350488161208,,,106.725598235898,,
2021-06-04 00:00:00 UTC,,,134.216767588903,135.294265804392,,,117.375014882932,133.335415854312,127.936306116975,134.231334921236,,,132.297673972102,,
2021-06-05 00:00:00 UTC,,,147.940696422217,145.313582174405,,,114.840875456079,143.073428947683,138.027230215721,146.785209885681,,,140.923431547924,,
2021-06-06 00:00:00 UTC,,,89.3417217989117,89.498384834315,,,65.6664143763971,88.108496632753,87.6909002725608,90.8542517986225,,,86.1771967420429,,
2021-06-07 00:00:00 UTC,,,122.586346697659,125.36836934321,,,93.8477990940469,122.609725988323,120.436023470105,125.278206599691,,,122.591596703167,,
2021-06-08 00:00:00 UTC,,,149.901556231823,143.120821790302,,,116.264534845595,145.693085577989,136.055688150924,146.110011310623,,,145.352691171196,,
2021-06-09 00:00:00 UTC,,,164.967926125187,167.721861546828,,,149.267634324188,167.935563407191,163.437934268099,168.050498997461,,,170.51309403525,,
2021-06-10 00:00:00 UTC,,,156.624064112125,152.638977684119,,,123.60297161462,148.743706961657,147.677099055056,150.829988932343,,,149.931427130262,,
2021-06-11 00:00:00 UTC,,,122.170648261507,111.735682637952,,,92.5653762659555,108.993392242,105.607600040271,112.289157448587,,,113.311101278364,,
2021-06-12 00:00:00 UTC,,,127.714138525663,126.152700539469,,,101.501371455454,121.431038061975,114.806854736355,127.305886005366,,,124.874891428808,,
2021-06-13 00:00:00 UTC,,,127.96888110794,117.586899488698,,,102.640104234104,119.467699174524,117.458672122227,118.774415477113,,,119.035668387125,,
2021-06-14 00:00:00 UTC,,,126.022221259552,125.795252799002,,,113.090572358273,124.324987990334,128.26757697147,123.86103604123,,,126.686532190466,,
2021-06-15 00:00:00 UTC,,,119.904465932388,113.738090538729,,,94.6965734519124,110.16750117372,112.705827779821,113.175364404861,,,116.411622186457,,
2021-06-16 00:00:00 UTC,,,125.717580574875,117.928790814858,,,104.81166814692,117.312361839369,111.637843504989,118.257587530927,,,122.037303785756,,
2021-06-17 00:00:00 UTC,,,96.4782986054396,93.9498908061585,,,77.0107644711443,94.6252766935034,93.9800617794097,93.9970196044258,,,92.479756035884,,
2021-06-18 00:00:00 UTC,,,128.985084854446,122.055531678176,,,103.149570839555,120.626909666572,118.519410021212,120.442768183687,,,121.128501740425,,
2021-06-19 00:00:00 UTC,,,109.227105728854,104.802349114867,,,88.3883270539814,104.521698821674,109.86279164316,105.23293440438,,,111.488610852977,,
2021-06-20 00:00:00 UTC,,,113.061653038806,106.605314343403,,,94.5748664959783,107.40599670061,103.202193162453,107.433729606984,,,122.37819380639,,
2021-06-21 00:00:00 UTC,,,214.358667482277,205.263747127892,,,173.767956643109,199.276258849175,231.85281634012,200.113329382448,,,204.754361403516,,
2021-06-22 00:00:00 UTC,,,209.169211444019,206.734721340394,,,179.566804183825,202.52462035308,207.705421674269,205.764414186205,,,210.761382424404,,
2021-06-23 00:00:00 UTC,,,162.13444587171,156.666325792716,,,124.696384961752,153.995250773123,157.477237624279,158.600993326225,,,150.554431692952,,
2021-06-24 00:00:00 UTC,,,116.701083684416,108.443594903842,,,87.6967194209399,107.007921807297,105.658909031763,108.705238025204,,,110.587819021887,,
2021-06-25 00:00:00 UTC,,,156.964962163078,153.281740232183,,,120.67607253526,150.392468691547,148.155791011212,154.705456198506,,,156.590325264973,,
2021-06-26 00:00:00 UTC,,,165.423564511649,162.963863400073,,,129.783237977126,158.095922760679,184.062579452282,163.711445901573,,,162.368434093253,,
2021-06-27 00:00:00 UTC,,,135.560493950215,130.816206341529,,,113.259495737546,131.53540495906,131.146297814529,131.013919261384,,,134.258056403644,,
